run_id,design,status,labor,financing,eta,eta_s,theta,epsilon,sigma,shock,magnitude,data_vintage,evidence,commit,actor,notes
supply_etas_unif-BETA-F3-e1-m101,supply_etas_unif,executed,BETA,F3,1.0,1.0,0.5,0.5,0.9,uniform:supply,1.01,full-71-abill,runs/supply_etas_unif-BETA-F3-e1-m101/manifest.toml; runs/supply_etas_unif-BETA-F3-e1-m101/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=1.0 - unif supply 1.01 - planned - F3 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F3-e1-m101/manifest.toml)
supply_etas_unif-BETA-F1-e2-m101,supply_etas_unif,executed,BETA,F1,1.0,2.0,0.5,0.5,0.9,uniform:supply,1.01,full-71-abill,runs/supply_etas_unif-BETA-F1-e2-m101/manifest.toml; runs/supply_etas_unif-BETA-F1-e2-m101/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=2.0 - unif supply 1.01 - planned - F1 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F1-e2-m101/manifest.toml)
supply_etas_unif-BETA-F2-e2-m101,supply_etas_unif,executed,BETA,F2,1.0,2.0,0.5,0.5,0.9,uniform:supply,1.01,full-71-abill,runs/supply_etas_unif-BETA-F2-e2-m101/manifest.toml; runs/supply_etas_unif-BETA-F2-e2-m101/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=2.0 - unif supply 1.01 - planned - F2 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F2-e2-m101/manifest.toml)
supply_etas_unif-BETA-F3-e2-m101,supply_etas_unif,executed,BETA,F3,1.0,2.0,0.5,0.5,0.9,uniform:supply,1.01,full-71-abill,runs/supply_etas_unif-BETA-F3-e2-m101/manifest.toml; runs/supply_etas_unif-BETA-F3-e2-m101/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=2.0 - unif supply 1.01 - planned - F3 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F3-e2-m101/manifest.toml)
supply_etas_unif-BETA-F1-e5-m101,supply_etas_unif,executed,BETA,F1,1.0,5.0,0.5,0.5,0.9,uniform:supply,1.01,full-71-abill,runs/supply_etas_unif-BETA-F1-e5-m101/manifest.toml; runs/supply_etas_unif-BETA-F1-e5-m101/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=5.0 - unif supply 1.01 - planned - F1 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F1-e5-m101/manifest.toml)
supply_etas_unif-BETA-F2-e5-m101,supply_etas_unif,executed,BETA,F2,1.0,5.0,0.5,0.5,0.9,uniform:supply,1.01,full-71-abill,runs/supply_etas_unif-BETA-F2-e5-m101/manifest.toml; runs/supply_etas_unif-BETA-F2-e5-m101/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=5.0 - unif supply 1.01 - planned - F2 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F2-e5-m101/manifest.toml)
supply_etas_unif-BETA-F3-e5-m101,supply_etas_unif,executed,BETA,F3,1.0,5.0,0.5,0.5,0.9,uniform:supply,1.01,full-71-abill,runs/supply_etas_unif-BETA-F3-e5-m101/manifest.toml; runs/supply_etas_unif-BETA-F3-e5-m101/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=5.0 - unif supply 1.01 - planned - F3 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F3-e5-m101/manifest.toml)
supply_etas_unif-BETA-F1-sec-e05-m101,supply_etas_unif,executed,BETA,F1,1.0,0.5,0.5,0.5,0.9,uniform:supply,1.01,full-71-abill,runs/supply_etas_unif-BETA-F1-sec-e05-m101/manifest.toml; runs/supply_etas_unif-BETA-F1-sec-e05-m101/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,sectoral uniform BETA eta_s=0.5 - unif supply 1.01 - planned - F1 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F1-sec-e05-m101/manifest.toml)
supply_etas_unif-BETA-F2-sec-e05-m101,supply_etas_unif,executed,BETA,F2,1.0,0.5,0.5,0.5,0.9,uniform:supply,1.01,full-71-abill,runs/supply_etas_unif-BETA-F2-sec-e05-m101/manifest.toml; runs/supply_etas_unif-BETA-F2-sec-e05-m101/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,sectoral uniform BETA eta_s=0.5 - unif supply 1.01 - planned - F2 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F2-sec-e05-m101/manifest.toml)
supply_etas_unif-BETA-F3-sec-e05-m101,supply_etas_unif,executed,BETA,F3,1.0,0.5,0.5,0.5,0.9,uniform:supply,1.01,full-71-abill,runs/supply_etas_unif-BETA-F3-sec-e05-m101/manifest.toml; runs/supply_etas_unif-BETA-F3-sec-e05-m101/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,sectoral uniform BETA eta_s=0.5 - unif supply 1.01 - planned - F3 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F3-sec-e05-m101/manifest.toml)
supply_etas_unif-BETA-F1-sec-e2-m101,supply_etas_unif,executed,BETA,F1,1.0,2.0,0.5,0.5,0.9,uniform:supply,1.01,full-71-abill,runs/supply_etas_unif-BETA-F1-sec-e2-m101/manifest.toml; runs/supply_etas_unif-BETA-F1-sec-e2-m101/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,sectoral uniform BETA eta_s=2.0 - unif supply 1.01 - planned - F1 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F1-sec-e2-m101/manifest.toml)
supply_etas_unif-BETA-F2-sec-e2-m101,supply_etas_unif,executed,BETA,F2,1.0,2.0,0.5,0.5,0.9,uniform:supply,1.01,full-71-abill,runs/supply_etas_unif-BETA-F2-sec-e2-m101/manifest.toml; runs/supply_etas_unif-BETA-F2-sec-e2-m101/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,sectoral uniform BETA eta_s=2.0 - unif supply 1.01 - planned - F2 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F2-sec-e2-m101/manifest.toml)
supply_etas_unif-BETA-F3-sec-e2-m101,supply_etas_unif,executed,BETA,F3,1.0,2.0,0.5,0.5,0.9,uniform:supply,1.01,full-71-abill,runs/supply_etas_unif-BETA-F3-sec-e2-m101/manifest.toml; runs/supply_etas_unif-BETA-F3-sec-e2-m101/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,sectoral uniform BETA eta_s=2.0 - unif supply 1.01 - planned - F3 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F3-sec-e2-m101/manifest.toml)
supply_etas_unif-ALPHA-F1-m102,supply_etas_unif,executed,ALPHA,F1,1.0,0.0,0.5,0.5,0.9,uniform:supply,1.02,full-71-abill,runs/supply_etas_unif-ALPHA-F1-m102/manifest.toml; runs/supply_etas_unif-ALPHA-F1-m102/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,ALPHA control - unif supply 1.02 - planned - F1 | executed 2026-09-20 (see runs/supply_etas_unif-ALPHA-F1-m102/manifest.toml)
supply_etas_unif-ALPHA-F2-m102,supply_etas_unif,executed,ALPHA,F2,1.0,0.0,0.5,0.5,0.9,uniform:supply,1.02,full-71-abill,runs/supply_etas_unif-ALPHA-F2-m102/manifest.toml; runs/supply_etas_unif-ALPHA-F2-m102/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,ALPHA control - unif supply 1.02 - planned - F2 | executed 2026-09-20 (see runs/supply_etas_unif-ALPHA-F2-m102/manifest.toml)
supply_etas_unif-ALPHA-F3-m102,supply_etas_unif,executed,ALPHA,F3,1.0,0.0,0.5,0.5,0.9,uniform:supply,1.02,full-71-abill,runs/supply_etas_unif-ALPHA-F3-m102/manifest.toml; runs/supply_etas_unif-ALPHA-F3-m102/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,ALPHA control - unif supply 1.02 - planned - F3 | executed 2026-09-20 (see runs/supply_etas_unif-ALPHA-F3-m102/manifest.toml)
supply_etas_unif-BETA-F1-e05-m102,supply_etas_unif,executed,BETA,F1,1.0,0.5,0.5,0.5,0.9,uniform:supply,1.02,full-71-abill,runs/supply_etas_unif-BETA-F1-e05-m102/manifest.toml; runs/supply_etas_unif-BETA-F1-e05-m102/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=0.5 - unif supply 1.02 - planned - F1 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F1-e05-m102/manifest.toml)
supply_etas_unif-BETA-F2-e05-m102,supply_etas_unif,executed,BETA,F2,1.0,0.5,0.5,0.5,0.9,uniform:supply,1.02,full-71-abill,runs/supply_etas_unif-BETA-F2-e05-m102/manifest.toml; runs/supply_etas_unif-BETA-F2-e05-m102/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=0.5 - unif supply 1.02 - planned - F2 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F2-e05-m102/manifest.toml)
supply_etas_unif-BETA-F3-e05-m102,supply_etas_unif,executed,BETA,F3,1.0,0.5,0.5,0.5,0.9,uniform:supply,1.02,full-71-abill,runs/supply_etas_unif-BETA-F3-e05-m102/manifest.toml; runs/supply_etas_unif-BETA-F3-e05-m102/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=0.5 - unif supply 1.02 - planned - F3 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F3-e05-m102/manifest.toml)
supply_etas_unif-BETA-F1-e1-m102,supply_etas_unif,executed,BETA,F1,1.0,1.0,0.5,0.5,0.9,uniform:supply,1.02,full-71-abill,runs/supply_etas_unif-BETA-F1-e1-m102/manifest.toml; runs/supply_etas_unif-BETA-F1-e1-m102/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=1.0 - unif supply 1.02 - planned - F1 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F1-e1-m102/manifest.toml)
supply_etas_unif-BETA-F2-e1-m102,supply_etas_unif,executed,BETA,F2,1.0,1.0,0.5,0.5,0.9,uniform:supply,1.02,full-71-abill,runs/supply_etas_unif-BETA-F2-e1-m102/manifest.toml; runs/supply_etas_unif-BETA-F2-e1-m102/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=1.0 - unif supply 1.02 - planned - F2 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F2-e1-m102/manifest.toml)
supply_etas_unif-BETA-F3-e1-m102,supply_etas_unif,executed,BETA,F3,1.0,1.0,0.5,0.5,0.9,uniform:supply,1.02,full-71-abill,runs/supply_etas_unif-BETA-F3-e1-m102/manifest.toml; runs/supply_etas_unif-BETA-F3-e1-m102/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=1.0 - unif supply 1.02 - planned - F3 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F3-e1-m102/manifest.toml)
supply_etas_unif-BETA-F1-e2-m102,supply_etas_unif,executed,BETA,F1,1.0,2.0,0.5,0.5,0.9,uniform:supply,1.02,full-71-abill,runs/supply_etas_unif-BETA-F1-e2-m102/manifest.toml; runs/supply_etas_unif-BETA-F1-e2-m102/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=2.0 - unif supply 1.02 - planned - F1 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F1-e2-m102/manifest.toml)
supply_etas_unif-BETA-F2-e2-m102,supply_etas_unif,executed,BETA,F2,1.0,2.0,0.5,0.5,0.9,uniform:supply,1.02,full-71-abill,runs/supply_etas_unif-BETA-F2-e2-m102/manifest.toml; runs/supply_etas_unif-BETA-F2-e2-m102/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=2.0 - unif supply 1.02 - planned - F2 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F2-e2-m102/manifest.toml)
supply_etas_unif-BETA-F3-e2-m102,supply_etas_unif,executed,BETA,F3,1.0,2.0,0.5,0.5,0.9,uniform:supply,1.02,full-71-abill,runs/supply_etas_unif-BETA-F3-e2-m102/manifest.toml; runs/supply_etas_unif-BETA-F3-e2-m102/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=2.0 - unif supply 1.02 - planned - F3 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F3-e2-m102/manifest.toml)
supply_etas_unif-BETA-F1-e5-m102,supply_etas_unif,executed,BETA,F1,1.0,5.0,0.5,0.5,0.9,uniform:supply,1.02,full-71-abill,runs/supply_etas_unif-BETA-F1-e5-m102/manifest.toml; runs/supply_etas_unif-BETA-F1-e5-m102/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=5.0 - unif supply 1.02 - planned - F1 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F1-e5-m102/manifest.toml)
supply_etas_unif-BETA-F2-e5-m102,supply_etas_unif,executed,BETA,F2,1.0,5.0,0.5,0.5,0.9,uniform:supply,1.02,full-71-abill,runs/supply_etas_unif-BETA-F2-e5-m102/manifest.toml; runs/supply_etas_unif-BETA-F2-e5-m102/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=5.0 - unif supply 1.02 - planned - F2 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F2-e5-m102/manifest.toml)
supply_etas_unif-BETA-F3-e5-m102,supply_etas_unif,executed,BETA,F3,1.0,5.0,0.5,0.5,0.9,uniform:supply,1.02,full-71-abill,runs/supply_etas_unif-BETA-F3-e5-m102/manifest.toml; runs/supply_etas_unif-BETA-F3-e5-m102/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=5.0 - unif supply 1.02 - planned - F3 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F3-e5-m102/manifest.toml)
supply_etas_unif-BETA-F1-sec-e05-m102,supply_etas_unif,executed,BETA,F1,1.0,0.5,0.5,0.5,0.9,uniform:supply,1.02,full-71-abill,runs/supply_etas_unif-BETA-F1-sec-e05-m102/manifest.toml; runs/supply_etas_unif-BETA-F1-sec-e05-m102/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,sectoral uniform BETA eta_s=0.5 - unif supply 1.02 - planned - F1 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F1-sec-e05-m102/manifest.toml)
supply_etas_unif-BETA-F2-sec-e05-m102,supply_etas_unif,executed,BETA,F2,1.0,0.5,0.5,0.5,0.9,uniform:supply,1.02,full-71-abill,runs/supply_etas_unif-BETA-F2-sec-e05-m102/manifest.toml; runs/supply_etas_unif-BETA-F2-sec-e05-m102/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,sectoral uniform BETA eta_s=0.5 - unif supply 1.02 - planned - F2 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F2-sec-e05-m102/manifest.toml)
supply_etas_unif-BETA-F3-sec-e05-m102,supply_etas_unif,executed,BETA,F3,1.0,0.5,0.5,0.5,0.9,uniform:supply,1.02,full-71-abill,runs/supply_etas_unif-BETA-F3-sec-e05-m102/manifest.toml; runs/supply_etas_unif-BETA-F3-sec-e05-m102/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,sectoral uniform BETA eta_s=0.5 - unif supply 1.02 - planned - F3 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F3-sec-e05-m102/manifest.toml)
supply_etas_unif-BETA-F1-sec-e2-m102,supply_etas_unif,executed,BETA,F1,1.0,2.0,0.5,0.5,0.9,uniform:supply,1.02,full-71-abill,runs/supply_etas_unif-BETA-F1-sec-e2-m102/manifest.toml; runs/supply_etas_unif-BETA-F1-sec-e2-m102/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,sectoral uniform BETA eta_s=2.0 - unif supply 1.02 - planned - F1 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F1-sec-e2-m102/manifest.toml)
supply_etas_unif-BETA-F2-sec-e2-m102,supply_etas_unif,executed,BETA,F2,1.0,2.0,0.5,0.5,0.9,uniform:supply,1.02,full-71-abill,runs/supply_etas_unif-BETA-F2-sec-e2-m102/manifest.toml; runs/supply_etas_unif-BETA-F2-sec-e2-m102/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,sectoral uniform BETA eta_s=2.0 - unif supply 1.02 - planned - F2 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F2-sec-e2-m102/manifest.toml)
supply_etas_unif-BETA-F3-sec-e2-m102,supply_etas_unif,executed,BETA,F3,1.0,2.0,0.5,0.5,0.9,uniform:supply,1.02,full-71-abill,runs/supply_etas_unif-BETA-F3-sec-e2-m102/manifest.toml; runs/supply_etas_unif-BETA-F3-sec-e2-m102/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,sectoral uniform BETA eta_s=2.0 - unif supply 1.02 - planned - F3 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F3-sec-e2-m102/manifest.toml)
supply_etas_unif-ALPHA-F1-m103,supply_etas_unif,executed,ALPHA,F1,1.0,0.0,0.5,0.5,0.9,uniform:supply,1.03,full-71-abill,runs/supply_etas_unif-ALPHA-F1-m103/manifest.toml; runs/supply_etas_unif-ALPHA-F1-m103/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,ALPHA control - unif supply 1.03 - planned - F1 | executed 2026-09-20 (see runs/supply_etas_unif-ALPHA-F1-m103/manifest.toml)
supply_etas_unif-ALPHA-F2-m103,supply_etas_unif,executed,ALPHA,F2,1.0,0.0,0.5,0.5,0.9,uniform:supply,1.03,full-71-abill,runs/supply_etas_unif-ALPHA-F2-m103/manifest.toml; runs/supply_etas_unif-ALPHA-F2-m103/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,ALPHA control - unif supply 1.03 - planned - F2 | executed 2026-09-20 (see runs/supply_etas_unif-ALPHA-F2-m103/manifest.toml)
supply_etas_unif-ALPHA-F3-m103,supply_etas_unif,executed,ALPHA,F3,1.0,0.0,0.5,0.5,0.9,uniform:supply,1.03,full-71-abill,runs/supply_etas_unif-ALPHA-F3-m103/manifest.toml; runs/supply_etas_unif-ALPHA-F3-m103/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,ALPHA control - unif supply 1.03 - planned - F3 | executed 2026-09-20 (see runs/supply_etas_unif-ALPHA-F3-m103/manifest.toml)
supply_etas_unif-BETA-F1-e05-m103,supply_etas_unif,executed,BETA,F1,1.0,0.5,0.5,0.5,0.9,uniform:supply,1.03,full-71-abill,runs/supply_etas_unif-BETA-F1-e05-m103/manifest.toml; runs/supply_etas_unif-BETA-F1-e05-m103/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=0.5 - unif supply 1.03 - planned - F1 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F1-e05-m103/manifest.toml)
supply_etas_unif-BETA-F2-e05-m103,supply_etas_unif,executed,BETA,F2,1.0,0.5,0.5,0.5,0.9,uniform:supply,1.03,full-71-abill,runs/supply_etas_unif-BETA-F2-e05-m103/manifest.toml; runs/supply_etas_unif-BETA-F2-e05-m103/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=0.5 - unif supply 1.03 - planned - F2 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F2-e05-m103/manifest.toml)
supply_etas_unif-BETA-F3-e05-m103,supply_etas_unif,executed,BETA,F3,1.0,0.5,0.5,0.5,0.9,uniform:supply,1.03,full-71-abill,runs/supply_etas_unif-BETA-F3-e05-m103/manifest.toml; runs/supply_etas_unif-BETA-F3-e05-m103/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=0.5 - unif supply 1.03 - planned - F3 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F3-e05-m103/manifest.toml)
supply_etas_unif-BETA-F1-e1-m103,supply_etas_unif,executed,BETA,F1,1.0,1.0,0.5,0.5,0.9,uniform:supply,1.03,full-71-abill,runs/supply_etas_unif-BETA-F1-e1-m103/manifest.toml; runs/supply_etas_unif-BETA-F1-e1-m103/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=1.0 - unif supply 1.03 - planned - F1 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F1-e1-m103/manifest.toml)
supply_etas_unif-BETA-F2-e1-m103,supply_etas_unif,executed,BETA,F2,1.0,1.0,0.5,0.5,0.9,uniform:supply,1.03,full-71-abill,runs/supply_etas_unif-BETA-F2-e1-m103/manifest.toml; runs/supply_etas_unif-BETA-F2-e1-m103/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=1.0 - unif supply 1.03 - planned - F2 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F2-e1-m103/manifest.toml)
supply_etas_unif-BETA-F3-e1-m103,supply_etas_unif,executed,BETA,F3,1.0,1.0,0.5,0.5,0.9,uniform:supply,1.03,full-71-abill,runs/supply_etas_unif-BETA-F3-e1-m103/manifest.toml; runs/supply_etas_unif-BETA-F3-e1-m103/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=1.0 - unif supply 1.03 - planned - F3 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F3-e1-m103/manifest.toml)
supply_etas_unif-BETA-F1-e2-m103,supply_etas_unif,executed,BETA,F1,1.0,2.0,0.5,0.5,0.9,uniform:supply,1.03,full-71-abill,runs/supply_etas_unif-BETA-F1-e2-m103/manifest.toml; runs/supply_etas_unif-BETA-F1-e2-m103/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=2.0 - unif supply 1.03 - planned - F1 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F1-e2-m103/manifest.toml)
supply_etas_unif-BETA-F2-e2-m103,supply_etas_unif,executed,BETA,F2,1.0,2.0,0.5,0.5,0.9,uniform:supply,1.03,full-71-abill,runs/supply_etas_unif-BETA-F2-e2-m103/manifest.toml; runs/supply_etas_unif-BETA-F2-e2-m103/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=2.0 - unif supply 1.03 - planned - F2 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F2-e2-m103/manifest.toml)
supply_etas_unif-BETA-F3-e2-m103,supply_etas_unif,executed,BETA,F3,1.0,2.0,0.5,0.5,0.9,uniform:supply,1.03,full-71-abill,runs/supply_etas_unif-BETA-F3-e2-m103/manifest.toml; runs/supply_etas_unif-BETA-F3-e2-m103/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=2.0 - unif supply 1.03 - planned - F3 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F3-e2-m103/manifest.toml)
supply_etas_unif-BETA-F1-e5-m103,supply_etas_unif,executed,BETA,F1,1.0,5.0,0.5,0.5,0.9,uniform:supply,1.03,full-71-abill,runs/supply_etas_unif-BETA-F1-e5-m103/manifest.toml; runs/supply_etas_unif-BETA-F1-e5-m103/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=5.0 - unif supply 1.03 - planned - F1 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F1-e5-m103/manifest.toml)
supply_etas_unif-BETA-F2-e5-m103,supply_etas_unif,executed,BETA,F2,1.0,5.0,0.5,0.5,0.9,uniform:supply,1.03,full-71-abill,runs/supply_etas_unif-BETA-F2-e5-m103/manifest.toml; runs/supply_etas_unif-BETA-F2-e5-m103/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=5.0 - unif supply 1.03 - planned - F2 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F2-e5-m103/manifest.toml)
supply_etas_unif-BETA-F3-e5-m103,supply_etas_unif,executed,BETA,F3,1.0,5.0,0.5,0.5,0.9,uniform:supply,1.03,full-71-abill,runs/supply_etas_unif-BETA-F3-e5-m103/manifest.toml; runs/supply_etas_unif-BETA-F3-e5-m103/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,scalar BETA eta_s=5.0 - unif supply 1.03 - planned - F3 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F3-e5-m103/manifest.toml)
supply_etas_unif-BETA-F1-sec-e05-m103,supply_etas_unif,executed,BETA,F1,1.0,0.5,0.5,0.5,0.9,uniform:supply,1.03,full-71-abill,runs/supply_etas_unif-BETA-F1-sec-e05-m103/manifest.toml; runs/supply_etas_unif-BETA-F1-sec-e05-m103/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,sectoral uniform BETA eta_s=0.5 - unif supply 1.03 - planned - F1 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F1-sec-e05-m103/manifest.toml)
supply_etas_unif-BETA-F2-sec-e05-m103,supply_etas_unif,executed,BETA,F2,1.0,0.5,0.5,0.5,0.9,uniform:supply,1.03,full-71-abill,runs/supply_etas_unif-BETA-F2-sec-e05-m103/manifest.toml; runs/supply_etas_unif-BETA-F2-sec-e05-m103/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,sectoral uniform BETA eta_s=0.5 - unif supply 1.03 - planned - F2 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F2-sec-e05-m103/manifest.toml)
supply_etas_unif-BETA-F3-sec-e05-m103,supply_etas_unif,executed,BETA,F3,1.0,0.5,0.5,0.5,0.9,uniform:supply,1.03,full-71-abill,runs/supply_etas_unif-BETA-F3-sec-e05-m103/manifest.toml; runs/supply_etas_unif-BETA-F3-sec-e05-m103/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,sectoral uniform BETA eta_s=0.5 - unif supply 1.03 - planned - F3 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F3-sec-e05-m103/manifest.toml)
supply_etas_unif-BETA-F1-sec-e2-m103,supply_etas_unif,executed,BETA,F1,1.0,2.0,0.5,0.5,0.9,uniform:supply,1.03,full-71-abill,runs/supply_etas_unif-BETA-F1-sec-e2-m103/manifest.toml; runs/supply_etas_unif-BETA-F1-sec-e2-m103/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,sectoral uniform BETA eta_s=2.0 - unif supply 1.03 - planned - F1 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F1-sec-e2-m103/manifest.toml)
supply_etas_unif-BETA-F2-sec-e2-m103,supply_etas_unif,executed,BETA,F2,1.0,2.0,0.5,0.5,0.9,uniform:supply,1.03,full-71-abill,runs/supply_etas_unif-BETA-F2-sec-e2-m103/manifest.toml; runs/supply_etas_unif-BETA-F2-sec-e2-m103/log.txt,5b834cb6016c160c5a20c6441edba809e67682a3,hermes-agent,sectoral uniform BETA eta_s=2.0 - unif supply 1.03 - planned - F2 | executed 2026-09-20 (see runs/supply_etas_unif-BETA-F2-sec-e2-m103/manifest.toml)
